"schoolid","lowinc","childid","sex","grade","math"
"4010",29.6,"287526871","Male",2,-0.316
"4010",29.6,"287526871","Male",3,0.128
"4010",29.6,"287527251","Female",0,-2.535
"4010",29.6,"287527251","Female",0,-1.689
"4010",29.6,"287527251","Female",1,-0.827
"4010",29.6,"287527251","Female",2,-0.883
"4010",29.6,"287527251","Female",3,-0.537
"4010",29.6,"287527681","Female",0,-1.689
"4010",29.6,"287527681","Female",1,1.194
"4010",29.6,"287527681","Female",2,1.485
"4010",29.6,"287527681","Female",3,3.458
"4010",29.6,"287528061","Female",0,-1.384
"4010",29.6,"287528061","Female",1,0.058
"4010",29.6,"287528061","Female",2,-0.211
"4010",29.6,"287528061","Female",3,1.839
"4010",29.6,"287528061","Female",4,2.954
"4010",29.6,"294262791","Female",0,-3.268
"4010",29.6,"294262791","Female",0,-2.413
"4010",29.6,"294262791","Female",1,-2.528
"4010",29.6,"294262791","Female",2,-0.928
"4010",29.6,"294262791","Female",3,0.403
"4010",29.6,"294262791","Female",4,0.798
"4010",29.6,"297251872","Male",0,-2.097
"4010",29.6,"297251872","Male",2,-0.522
"4010",29.6,"297251872","Male",3,-0.509
"4010",29.6,"297251872","Male",4,0.551
"4010",29.6,"298005101","Male",0,-2.474
"4010",29.6,"298005101","Male",0,-1.966
"4010",29.6,"298005101","Male",1,-0.351
"4010",29.6,"298768942","Male",2,-1.132
"4010",29.6,"298768942","Male",3,-0.67
"4010",29.6,"298768942","Male",4,-0.281
"4060",99.3,"254162522","Female",1,-1.882
"4060",99.3,"254162522","Female",2,0.114
"4060",99.3,"254162522","Female",3,0.006
"4060",99.3,"254282931","Male",0,-4.055
"4060",99.3,"254282931","Male",1,-1.378
"4060",99.3,"254282931","Male",2,-1.236
"4060",99.3,"254282931","Male",3,-0.616
"4060",99.3,"254282931","Male",4,0.352
"4060",99.3,"264334871","Male",0,-3.395
"4060",99.3,"264334871","Male",0,-2.377
"4060",99.3,"264334871","Male",1,-2.032
"4060",99.3,"264334871","Male",2,-1.665
"4060",99.3,"264334871","Male",3,-0.086
"4060",99.3,"264334871","Male",4,0.402
"4060",99.3,"264349201","Male",0,-1.987
"4060",99.3,"264349201","Male",1,-1.25
"4060",99.3,"264349201","Male",2,-2.14
"4060",99.3,"264349201","Male",3,-0.945
"4060",99.3,"264349201","Male",4,0.749
"4060",99.3,"264349631","Female",0,-2.377
"4060",99.3,"264349631","Female",1,-1.12
"4060",99.3,"264349631","Female",2,-0.623
"4060",99.3,"264349631","Female",3,-0.834
"4060",99.3,"264349631","Female",4,0.551
"4060",99.3,"264350051","Male",0,-2.225
"4060",99.3,"264350051","Male",1,-1.054
"4060",99.3,"264350051","Male",2,0.587
"4060",99.3,"264350051","Male",3,0.074
"4060",99.3,"264350051","Male",4,0.452
"4060",99.3,"264353151","Female",0,-3.887
"4060",99.3,"264353151","Female",0,-1.538
"4060",99.3,"264353151","Female",1,-1.054
"4060",99.3,"264360871","Male",0,-3.395
"4060",99.3,"264360871","Male",0,-2.902
"4060",99.3,"264360871","Male",1,-1.966
"4060",99.3,"264486702","Male",1,-1.631
"4060",99.3,"264486702","Male",2,-1.778
"4060",99.3,"264486702","Male",3,-0.725
"4060",99.3,"264486702","Male",4,0.097
"4060",99.3,"271163881","Male",0,-1.772
"4060",99.3,"271163881","Male",1,-2.136
"4060",99.3,"271163881","Male",2,-1.03
"4060",99.3,"284961842","Female",0,-2.558
"4060",99.3,"284961842","Female",1,-1.541
"4060",99.3,"284961842","Female",2,-2.14
"4060",99.3,"285927791","Female",0,-1.616
"4060",99.3,"285927791","Female",1,-1.25
"4060",99.3,"285927791","Female",2,0.716
"4060",99.3,"285927791","Female",3,-0.403
"4060",99.3,"285927791","Female",4,0.402
"4060",99.3,"291443461","Male",0,-1.689
"4060",99.3,"291443461","Male",1,-0.273
"4060",99.3,"291443461","Male",2,0.003
"4060",99.3,"291451561","Female",0,-3.887
"4060",99.3,"291451561","Female",0,-3.232
"4060",99.3,"291451561","Female",1,-1.757
"4060",99.3,"291451561","Female",2,-1.236
"4060",99.3,"291451561","Female",3,-1.235
"4060",99.3,"291451561","Female",4,0.2
"4060",99.3,"291735591","Male",0,-4.228
"4060",99.3,"291735591","Male",1,-2.009
"4060",99.3,"291735591","Male",2,-0.725
"4060",99.3,"291735591","Male",3,-0.403
"4060",99.3,"291735591","Male",4,0.501
"4060",99.3,"293350441","Male",0,-3.395
"4060",99.3,"293350441","Male",0,-1.538
"4060",99.3,"293350441","Male",1,-1.757
"4060",99.3,"293362611","Female",0,-0.619
"4060",99.3,"293362611","Female",1,-0.501
"4060",99.3,"293362611","Female",2,0.995
"4060",99.3,"293620251","Female",0,-4.406
"4060",99.3,"293620251","Female",0,-3.887
"4060",99.3,"293620251","Female",1,-3.592
"4060",99.3,"293620251","Female",2,-3.255
"4060",99.3,"293620251","Female",3,-1.685
"4060",99.3,"293620251","Female",4,0.2
"4060",99.3,"293620681","Female",0,-1.898
"4060",99.3,"293620681","Female",1,-0.785
"4060",99.3,"293620681","Female",2,1.146
"4060",99.3,"293626291","Female",0,-0.733
"4060",99.3,"293626291","Female",1,0.241
"4060",99.3,"293626291","Female",2,0.995
"4060",99.3,"293626291","Female",3,2.254
"4060",99.3,"293626291","Female",4,2.6
"4060",99.3,"293626611","Female",0,-3.068
"4060",99.3,"293626611","Female",1,-2.288
"4060",99.3,"293626611","Female",2,-2.551
"4060",99.3,"293626611","Female",2,-0.517
"4060",99.3,"293626611","Female",3,-0.703
"4060",99.3,"293627261","Male",0,-1.038
"4060",99.3,"293627261","Male",1,-0.351
"4060",99.3,"293627261","Male",2,0.343
"4060",99.3,"293627261","Male",3,1.134
"4060",99.3,"293627261","Male",4,1.148
"4060",99.3,"293628661","Female",0,-3.558
"4060",99.3,"293628661","Female",0,-0.974
"4060",99.3,"293628661","Female",1,-2.225
"4060",99.3,"293628661","Female",2,-1.665
"4060",99.3,"293628661","Female",3,-1.685
"4060",99.3,"293636681","Male",0,-3.395
"4060",99.3,"293636681","Male",0,-1.276
"4060",99.3,"293636681","Male",1,-2.072
"4060",99.3,"293636681","Male",2,-2.551
"4060",99.3,"293636681","Male",3,-1.002
"4060",99.3,"293636681","Male",4,-0.17
"4060",99.3,"293636761","Female",0,-3.887
"4060",99.3,"293636761","Female",0,-2.732
"4060",99.3,"293636761","Female",1,-1.054
"4060",99.3,"293640361","Female",0,-3.558
"4060",99.3,"293640361","Female",0,-2.732
"4060",99.3,"293640361","Female",1,-1.882
"4060",99.3,"293640361","Female",2,-2.551
"4060",99.3,"293640361","Female",3,-0.889
"4060",99.3,"293640361","Female",4,0.044
"4060",99.3,"296453021","Male",0,-4.055
"4060",99.3,"296453021","Male",1,-2.072
"4060",99.3,"296453021","Male",2,-1.236
"4060",99.3,"296453021","Male",3,-1.484
"4060",99.3,"296453021","Male",4,0.402
"4060",99.3,"296641292","Female",0,-3.232
"4060",99.3,"296641292","Female",1,-2.032
"4060",99.3,"296641292","Female",2,-2.27
"4060",99.3,"296641292","Female",3,-1.296
"4060",99.3,"300227771","Male",0,-3.232
"4060",99.3,"300227771","Male",0,-1.538
"4060",99.3,"300227771","Male",1,-1.303
"4060",99.3,"300227771","Male",2,-0.211
"4060",99.3,"300227771","Male",3,0.459
"4060",99.3,"300227771","Male",4,0.897
"4060",99.3,"300500292","Male",1,-1.378
"4060",99.3,"300500292","Male",2,-2.27
"4060",99.3,"300500292","Male",3,-0.67
"4060",99.3,"300500292","Male",4,0.097
"4060",99.3,"300904032","Female",2,-1.894
"4060",99.3,"300904032","Female",3,-0.889
"4060",99.3,"300904032","Female",4,0.452
"4060",99.3,"300904541","Male",0,-2.902
"4060",99.3,"300904541","Male",1,-1.946
"4060",99.3,"300904541","Male",2,-1.894
"4060",99.3,"300904541","Male",3,-0.945
"4060",99.3,"300904541","Male",4,0.699
"4060",99.3,"300983742","Male",1,-1.054
"4060",99.3,"300983742","Male",2,-1.03
"4060",99.3,"300983742","Male",3,-0.139
"4060",99.3,"300983742","Male",4,1.199
"4060",99.3,"300984711","Female",0,-3.395
"4060",99.3,"300984711","Female",0,-3.068
"4060",99.3,"300984711","Female",1,-0.945
"4060",99.3,"301899651","Female",0,-2.097
"4060",99.3,"301899651","Female",1,-0.988
"4060",99.3,"301899651","Female",2,-1.132
"4060",99.3,"301899651","Female",3,-0.35
"4060",99.3,"301900171","Male",0,-3.068
"4060",99.3,"301900171","Male",1,-1.568
"4060",99.3,"301900171","Male",2,-1.236
"4060",99.3,"301900171","Male",2,-1.003
"4060",99.3,"301901651","Female",0,-2.097
"4060",99.3,"301901651","Female",1,-0.921
"4060",99.3,"301901651","Female",2,0.003
"4060",99.3,"301901651","Female",3,0.128
"4060",99.3,"301901651","Female",4,0.848
"4060",99.3,"301901811","Male",0,-2.032
"4060",99.3,"301901811","Male",1,-0.785
"4060",99.3,"301901811","Male",2,-0.211
"4060",99.3,"301901811","Male",3,0.573
"4060",99.3,"301902031","Male",0,-2.377
"4060",99.3,"301902031","Male",1,-1.314
"4060",99.3,"301902031","Male",2,-0.522
"4060",99.3,"301902031","Male",3,0.182
"4060",99.3,"301902031","Male",4,1.852
"4060",99.3,"301903271","Female",0,-1.772
"4060",99.3,"301903271","Female",1,-0.988
"4060",99.3,"301903271","Female",2,-0.623
"4060",99.3,"301903271","Female",3,0.021
"4060",99.3,"301903271","Female",4,0.997
"4060",99.3,"301904161","Female",0,-2.902
"4060",99.3,"301904161","Female",1,-1.631
"4060",99.3,"301904161","Female",2,-1.555
"4060",99.3,"301904161","Female",3,-0.192
"4060",99.3,"301904161","Female",4,0.848
"4060",99.3,"301904911","Female",0,-3.395
"4060",99.3,"301904911","Female",1,-1.757
"4060",99.3,"301904911","Female",2,-1.446
"4060",99.3,"301904911","Female",2,-1.003
"4060",99.3,"301904911","Female",3,-0.373
"4060",99.3,"301905721","Male",0,-1.689
"4060",99.3,"301905721","Male",1,-1.054
"4060",99.3,"301905721","Male",2,-0.522
"4060",99.3,"301905721","Male",3,0.292
"4060",99.3,"301905721","Male",4,1.098
"4060",99.3,"301905801","Female",0,-1.76
"4060",99.3,"301905801","Female",1,-0.351
"4060",99.3,"301905801","Female",2,1.309
"4060",99.3,"301905801","Female",3,0.936
"4060",99.3,"301905801","Female",4,0.997
"4060",99.3,"301906611","Male",0,-4.591
"4060",99.3,"301906611","Male",1,-2.96
"4060",99.3,"301906611","Male",2,-1.665
"4060",99.3,"301908901","Female",0,-1.13
"4060",99.3,"301908901","Female",1,0.777
"4060",99.3,"301908901","Female",2,1.678
"4060",99.3,"301908901","Female",3,1.346
"4060",99.3,"301908901","Female",4,3.544
"4060",99.3,"301909391","Male",0,-0.365
"4060",99.3,"301909391","Male",1,0.241
"4060",99.3,"301909391","Male",2,0.003
"4060",99.3,"301909391","Male",3,-0.032
"4060",99.3,"301909391","Male",4,0.373
"4060",99.3,"301909631","Female",0,-1.772
"4060",99.3,"301909631","Female",1,-0.785
"4060",99.3,"301909631","Female",2,-0.826
"4060",99.3,"301909631","Female",3,-0.456
"4060",99.3,"301909631","Female",4,0.402
"4060",99.3,"301909711","Female",0,-1.464
"4060",99.3,"301909711","Female",1,-0.501
"4060",99.3,"301909711","Female",2,0.343
"4060",99.3,"301909711","Female",3,-0.244
"4060",99.3,"301909711","Female",4,0.997
"4060",99.3,"301911451","Male",0,-1.038
"4060",99.3,"301911451","Male",1,-0.785
"4060",99.3,"301911451","Male",2,0.716
"4060",99.3,"301911451","Male",3,0.691
"4060",99.3,"301911451","Male",4,2.3
"4060",99.3,"301912501","Male",0,-2.902
"4060",99.3,"301912501","Male",0,-2.377
"4060",99.3,"301912501","Male",1,-1.352
"4060",99.3,"301913821","Female",0,-3.232
"4060",99.3,"301913821","Female",1,-2.265
"4060",99.3,"301913821","Female",2,-0.725
"4060",99.3,"301915521","Male",0,-3.395
"4060",99.3,"301915521","Male",1,-2.96
"4060",99.3,"301915521","Male",2,-2.015
"4060",99.3,"301915521","Male",3,-1.296
"4060",99.3,"301915521","Male",4,-0.338
"4060",99.3,"301916331","Female",0,-3.558
"4060",99.3,"301916331","Female",1,-1.757
"4060",99.3,"301916331","Female",2,-0.928
"4060",99.3,"301916331","Female",3,0.182
"4060",99.3,"301916331","Female",4,0.044
"4060",99.3,"301917221","Female",0,-1.218
"4060",99.3,"301917221","Female",1,-0.574
"4060",99.3,"301917221","Female",2,-0.211
"4060",99.3,"301917301","Female",0,-3.887
"4060",99.3,"301917301","Female",0,-3.558
"4060",99.3,"301917301","Female",1,-2.423
"4060",99.3,"301917301","Female",2,-1.796
"4060",99.3,"301917301","Female",3,-1.229
"4060",99.3,"301917651","Female",0,-1.464
"4060",99.3,"301917651","Female",1,-0.194
"4060",99.3,"301917651","Female",2,1.309
"4060",99.3,"301917651","Female",3,1.421
"4060",99.3,"301917651","Female",4,2.3
"4060",99.3,"301917731","Female",0,-1.541
"4060",99.3,"301917731","Female",1,-0.427
"4060",99.3,"301917731","Female",2,0.587
"4060",99.3,"301917731","Female",3,1.661
"4060",99.3,"301917731","Female",4,1.514
"4060",99.3,"302581341","Male",0,-1.13
"4060",99.3,"302581341","Male",1,-0.194
"4060",99.3,"302581341","Male",2,1.678
"4060",99.3,"303192651","Male",0,-1.303
"4060",99.3,"303192651","Male",1,-0.988
"4060",99.3,"303192651","Male",2,0.463
"4060",99.3,"303955571","Female",0,-3.068
"4060",99.3,"303955571","Female",1,-2.528
"4060",99.3,"303955571","Female",2,-2.14
"4060",99.3,"305893782","Male",1,-1.83
"4060",99.3,"305893782","Male",2,-1.446
"4060",99.3,"305893782","Male",3,-0.297
"4060",99.3,"305893782","Male",4,0.044
"4060",99.3,"306358251","Female",0,-2.188
"4060",99.3,"306358251","Female",1,-1.505
"4060",99.3,"306358251","Female",2,-1.236
"4060",99.3,"306358251","Female",3,-1.484
"4060",99.3,"306359733","Male",1,-0.886
"4060",99.3,"306359733","Male",2,-0.762
"4060",99.3,"306359733","Male",3,0.227
"4060",99.3,"306360901","Female",0,-3.395
"4060",99.3,"306360901","Female",0,-2.732
"4060",99.3,"306360901","Female",1,-1.993
"4060",99.3,"306360901","Female",2,-2.193
"4060",99.3,"306362791","Female",0,-2.188
"4060",99.3,"306362791","Female",0,-2.188
"4060",99.3,"306362791","Female",1,-0.886
"4060",99.3,"306362791","Female",2,-1.243
"4060",99.3,"306362791","Female",3,-0.759
"4060",99.3,"306363171","Male",0,-0.608
"4060",99.3,"306363171","Male",1,-1.568
"4060",99.3,"306363171","Male",2,-1.132
"4060",99.3,"306363171","Male",3,-0.032
"4060",99.3,"306363171","Male",4,-0.17
"4060",99.3,"306365621","Female",0,-2.188
"4060",99.3,"306365621","Female",1,-1.882
"4060",99.3,"306365621","Female",2,-2.015
"4060",99.3,"306365621","Female",3,-1.059
"4060",99.3,"306365621","Female",4,0.251
"4060",99.3,"306365891","Female",0,-1.538
"4060",99.3,"306365891","Female",1,-0.501
"4060",99.3,"306365891","Female",2,0.227
"4060",99.3,"306365891","Female",3,-0.945
"4060",99.3,"306365891","Female",4,1.098
"4060",99.3,"306366271","Male",0,-1.772
"4060",99.3,"306366271","Male",1,-1.689
"4060",99.3,"306366271","Male",2,-1.555
"4060",99.3,"306366271","Male",3,-0.456
"4060",99.3,"306366271","Male",4,0.997
"4060",99.3,"306366941","Female",0,-4.228
"4060",99.3,"306366941","Female",0,-2.732
"4060",99.3,"306366941","Female",1,-1.525
"4060",99.3,"306367591","Male",0,-3.558
"4060",99.3,"306367591","Male",1,-1.694
"4060",99.3,"306367591","Male",2,-0.725
"4060",99.3,"306367591","Male",3,-1.235
"4060",99.3,"306367591","Male",4,0.897
"4060",99.3,"306367671","Female",0,-1.038
"4060",99.3,"306367671","Female",1,-0.921
"4060",99.3,"306367671","Female",2,-0.211
"4060",99.3,"306367671","Female",3,0.751
"4060",99.3,"306367671","Female",4,1.679
"4060",99.3,"306367911","Male",0,-0.974
"4060",99.3,"306367911","Male",1,-1.882
"4060",99.3,"306367911","Male",2,-0.928
"4060",99.3,"306368481","Male",0,-0.608
"4060",99.3,"306368481","Male",1,-1.505
"4060",99.3,"306368481","Male",2,0.227
"4060",99.3,"306368481","Male",3,-0.297
"4060",99.3,"306368561","Male",0,-2.377
"4060",99.3,"306368561","Male",1,-1.631
"4060",99.3,"306368561","Male",2,-0.316
"4060",99.3,"306368561","Male",3,0.403
"4060",99.3,"306368561","Male",4,0.301
"4060",99.3,"306368801","Female",0,-1.616
"4060",99.3,"306368801","Female",1,-0.854
"4060",99.3,"306368801","Female",2,-1.555
"4060",99.3,"306368801","Female",2,0.37
"4060",99.3,"306370111","Male",0,-3.232
"4060",99.3,"306370111","Male",1,-1.631
"4060",99.3,"306370111","Male",2,-1.446
"4060",99.3,"306371001","Male",0,-1.538
"4060",99.3,"306371001","Male",1,-0.921
"4060",99.3,"306371001","Male",2,-0.522
"4060",99.3,"306371001","Male",3,-0.086
"4060",99.3,"306371001","Male",4,1.199
"4060",99.3,"306371431","Male",0,-0.619
"4060",99.3,"306371431","Male",1,0.148
"4060",99.3,"306371431","Male",2,2.14
"4060",99.3,"306371431","Male",3,2.034
"4060",99.3,"306371431","Male",4,3.28
"4060",99.3,"306373131","Male",0,-1.038
"4060",99.3,"306373131","Male",1,0.439
"4060",99.3,"306373131","Male",2,0.995
"4060",99.3,"306373131","Male",3,1.934
"4060",99.3,"306373131","Male",4,2.371
"4060",99.3,"306373641","Male",0,-3.721
"4060",99.3,"306373641","Male",0,-2.558
"4060",99.3,"306373641","Male",1,-2.053
"4060",99.3,"306374451","Female",0,-1.616
"4060",99.3,"306374451","Female",1,-0.574
"4060",99.3,"306374451","Female",2,1.146
"4060",99.3,"306374451","Female",3,0.516
"4060",99.3,"306374451","Female",4,1.302
"4060",99.3,"306375851","Female",0,-0.974
"4060",99.3,"306375851","Female",1,-1.76
"4060",99.3,"306375851","Female",2,-1.665
"4060",99.3,"306375851","Female",3,-0.725
"4060",99.3,"306375851","Female",4,-0.576
"4060",99.3,"306376231","Male",0,-2.596
"4060",99.3,"306376231","Male",1,-1.568
"4060",99.3,"306376231","Male",2,-0.522
"4060",99.3,"306376231","Male",3,1.202
"4060",99.3,"306376231","Male",4,1.679
"4060",99.3,"306378011","Female",0,-1.616
"4060",99.3,"306378011","Female",1,-0.194
"4060",99.3,"306378011","Female",2,-1.03
"4060",99.3,"306378011","Female",3,-0.563
"4060",99.3,"306378011","Female",4,1.568
"4060",99.3,"306915391","Female",0,-4.591
"4060",99.3,"306915391","Female",0,-3.721
"4060",99.3,"306915391","Female",1,-2.113
"4060",99.3,"306915391","Female",2,-2.64
"4060",99.3,"306915391","Female",3,-1.485
"4060",99.3,"308430102","Female",2,-0.522
"4060",99.3,"308430102","Female",3,1.578
"4060",99.3,"308430102","Female",4,0.601
"4060",99.3,"309409032","Female",1,-1.993
"4060",99.3,"309409032","Female",2,-2.056
"4060",99.3,"309409032","Female",3,-1.291
"4250",79.2,"293429702","Female",2,-0.826
"4250",79.2,"293429702","Female",3,0.182
"4250",79.2,"293429702","Female",4,0.551
"4250",79.2,"293433302","Female",2,-0.928
"4250",79.2,"293433302","Female",3,0.936
"4250",79.2,"293433302","Female",4,1.25
"4250",79.2,"293440942","Male",2,0.716
"4250",79.2,"293440942","Male",3,2.034
"4250",79.2,"293440942","Male",4,1.973
"4250",79.2,"293442482","Male",2,1.309
"4250",79.2,"293442482","Male",3,1.748
"4250",79.2,"293442482","Male",4,3.28
"4250",79.2,"293544053","Male",3,2.366
"4250",79.2,"293544053","Male",4,3.327
"4250",79.2,"293544053","Male",5,3.73
"4250",79.2,"300651902","Female",2,-0.316
"4250",79.2,"300651902","Female",3,1.066
"4250",79.2,"300651902","Female",4,1.679
"4250",79.2,"300652472","Male",2,-0.623
"4250",79.2,"300652472","Male",3,0.811
"4250",79.2,"300652472","Male",4,1.568
"4250",79.2,"302190312","Male",2,-2.015
"4250",79.2,"302190312","Male",3,0.074
"4250",79.2,"302190312","Male",4,0.352
"4250",79.2,"306851212","Female",2,-0.826
"4250",79.2,"306851212","Female",3,1.001
"4250",79.2,"306851212","Female",4,1.407
"4250",79.2,"308325072","Male",2,-1.665
"4250",79.2,"308325072","Male",3,-0.35
"4250",79.2,"308325072","Male",4,0.097
"4280",92.6,"198780902","Female",2,-1.446
"4280",92.6,"198780902","Female",3,-0.725
"4280",92.6,"198780902","Female",4,-0.904
"4280",92.6,"226111192","Female",1,-0.706
"4280",92.6,"226111192","Female",2,-1.123
"4280",92.6,"226111192","Female",3,-0.427
"4280",92.6,"230807451","Male",0,-2.188
"4280",92.6,"230807451","Male",1,-1.757
"4280",92.6,"230807451","Male",2,-2.406
"4280",92.6,"230807451","Male",3,-1.42
"4280",92.6,"230807451","Male",4,-0.975
"4280",92.6,"278120822","Male",2,-1.34
"4280",92.6,"278120822","Male",3,-0.139
"4280",92.6,"278120822","Male",4,0.997
"4280",92.6,"281654981","Female",0,-1.987
"4280",92.6,"281654981","Female",1,-1.054
"4280",92.6,"281654981","Female",2,-0.211
"4280",92.6,"281654981","Female",3,-1.117
"4280",92.6,"293106611","Female",0,-1.772
"4280",92.6,"293106611","Female",1,-1.505
"4280",92.6,"293106611","Female",2,-1.34
"4280",92.6,"293632852","Female",2,-1.03
"4280",92.6,"293632852","Female",3,-0.509
"4280",92.6,"293632852","Female",4,0.798
"4280",92.6,"294269291","Female",0,-0.608
"4280",92.6,"294269291","Female",1,-1.314
"4280",92.6,"294269291","Female",2,0.114
"4280",92.6,"294269291","Female",3,-0.889
"4280",92.6,"294269291","Female",4,0.452
"4280",92.6,"294859681","Male",0,-1.538
"4280",92.6,"294859681","Male",1,-1.12
"4280",92.6,"294859681","Male",2,-1.132
"4280",92.6,"299878821","Male",0,-1.772
"4280",92.6,"299878821","Male",1,-1.757
"4280",92.6,"299878821","Male",2,-1.03
"4280",92.6,"299878821","Male",3,-0.563
